Código DANE;Sede;Severidad;Estado físico;Matrícula total;Aporte % ETC;Sector;Zona;Primera infancia;Primaria;Secundaria;Media;Adultos;Municipio;Docentes;Directivos docentes;Secretaría;Departamento;En Decreto 1171 de 2026;Organizaciones aliadas
273217001061;INSTITUCION EDUCATIVA CHENCHE BALSILLAS - SEDE PRINCIPAL;2;Moderado;237;0.1698;OFICIAL;RURAL;22;67;102;46;0;Coyaima;16;2;Tolima;Tolima;;
117877000243;ESCUELA LA MILAGROSA;2;Moderado;237;0.2951;;URBANA;0;237;0;0;0;Viterbo;4;;Caldas;Caldas;;
252001000275;I.E.M. NUESTRA SEÑORA DE LA VISITACION - SEDE PRINCIPAL;1;Bajo;236;0.3985;OFICIAL;RURAL;9;86;106;35;0;Pasto;18;1;Pasto;Nariño;NO;
176306000421;INMACULADA CONCEPCION;1;Bajo;236;0.1814;OFICIAL;RURAL;36;200;0;0;0;Ginebra;30;2;Valle;Valle del Cauca;SI;Fundación Carvajal | Fundación Nutresa
166001006725;ESC RUR MIX PERLA DEL SUR;3;Crítico;236;0.3048;OFICIAL;RURAL;23;213;0;0;0;Pereira;;;Pereira;Risaralda;;
176869800008;MANUEL JOSE REINA COLLAZOS;2;Moderado;236;0.1814;OFICIAL;URBANA;0;0;236;0;0;Vijes;;;Valle;Valle del Cauca;;
476054000019;SANTIAGO GUTIERREZ ANGEL;3;Crítico;235;0.1806;OFICIAL;RURAL;17;11;151;56;0;Argelia;17;1;Valle;Valle del Cauca;SI;
127001003143;SEDE BARRIO OBRERO;2;Moderado;235;0.6398;OFICIAL;URBANA;37;198;0;0;0;Quibdó;13;;Quibdó;Chocó;SI;
315293000141;I.E. JUAN JOSE NEIRA - SEDE PRINCIPAL;1;Bajo;235;0.1801;OFICIAL;URBANA;0;0;148;87;0;Gachantivá;22;1;Boyaca;Boyacá;NO;
276130000156;FRANCISCO JOSE DE CALDAS;1;Bajo;235;0.1806;OFICIAL;RURAL;15;30;163;27;0;Candelaria;18;2;Valle;Valle del Cauca;SI;
119548000154;JUAN XXIII;2;Moderado;235;;OFICIAL;URBANA;26;209;0;0;0;Piendamó - Tunía;11;;;Cauca;;
205051000189;C. E. R. SAN JUANCITO;2;Moderado;235;0.0542;OFICIAL;RURAL;4;25;128;36;42;Arboletes;9;;Antioquia;Antioquia;;
125317000101;CONCENTRACION URBANA ANTONIA SANTOS;1;Bajo;235;0.0877;OFICIAL;URBANA;42;193;0;0;0;Guachetá;11;;Cundinamarca;Cundinamarca;;
225758000046;INSTITUCIÓN EDUCATIVA DPTAL LA VIOLETA;2;Moderado;235;0.0877;OFICIAL;RURAL;0;0;139;79;17;Sopó;19;1;Cundinamarca;Cundinamarca;;Cámara de Comercio De Bogotá | Fundación Alquería Cavelier | Fundación Corona
273067001075;I.E. JORGE ELIECER GAITAN - SEDE PRINCIPAL;2;Moderado;235;0.1683;OFICIAL;RURAL;12;84;110;29;0;Ataco;17;3;Tolima;Tolima;;
217662000964;INSTITUCION EDUCATIVA FELIX NARANJO - SEDE PRINCIPAL;2;Moderado;235;0.2926;;RURAL;0;0;154;68;13;Samaná;24;2;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
117001000572;INSTITUCIÓN EDUCATIVA GRAN COLOMBIA;3;Crítico;234;0.4926;OFICIAL;URBANA;0;0;129;44;61;Manizales;10;1;Manizales;Caldas;SI;Fundación Corona | Fundación Luker | Red Papaz
125168000216;INSTITUCION EDUCATIVA DEPTAL IFRAY JOSE LEDO;2;Moderado;234;0.0873;OFICIAL;URBANA;0;0;145;63;26;Chaguaní;14;1;Cundinamarca;Cundinamarca;;Fundación Alquería Cavelier | Fundación Corona
176834000424;SEDE NO. 10 JULIA BECERRA;2;Moderado;234;0.8488;OFICIAL;URBANA;20;214;0;0;0;Tuluá;11;;Tuluá;Valle del Cauca;;
205030000243;LICEO PASCUAL CORREA FLOREZ;1;Bajo;233;0.0537;OFICIAL;URBANA;0;0;171;62;0;Amagá;14;2;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Postobón
117777000343;ESCUELA NATIVIDAD MONTAÑO;2;Moderado;233;0.2901;;URBANA;0;233;0;0;0;Supía;6;;Caldas;Caldas;;
227615800044;IE NUEVO ORIENTE - SEDE PRINCIPAL;3;Crítico;231;0.2028;OFICIAL;RURAL;12;71;81;29;38;Nuevo Belén de Bajirá;14;1;Choco;Chocó;SI;
105059000116;I. E. ROSA MESA DE MEJIA;2;Moderado;231;0.0532;OFICIAL;URBANA;13;78;108;32;0;Armenia;14;1;Antioquia;Antioquia;SI;Comfama (Caja de Compensación Familiar de Antioquia)
205660000853;I. E. R. LA JOSEFINA;2;Moderado;231;0.0532;OFICIAL;RURAL;22;79;101;29;0;San Luis;12;1;Antioquia;Antioquia;SI;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Fraternidad Medellín
176670000070;RAFAEL URIBE URIBE;1;Bajo;231;0.1775;OFICIAL;URBANA;49;182;0;0;0;San Pedro;2;;Valle;Valle del Cauca;SI;
219418001595;SAN ANTONIO DE CHUARE (sede principal);1;Bajo;231;;OFICIAL;RURAL;20;90;86;35;0;López de Micay;17;2;;Cauca;;
219821000159;C.E. SAN FRANCISCO - SEDE PRINCIPAL;1;Bajo;231;;OFICIAL;RURAL;32;199;0;0;0;Toribío;14;1;;Cauca;;
225592000221;INSTITUCION EDUCATIVA DEPARTAMENTAL LA MAGDALENA;2;Moderado;231;0.0862;OFICIAL;RURAL;0;0;165;66;0;Quebradanegra;20;2;Cundinamarca;Cundinamarca;;Fundación Alquería Cavelier | Fundación Enel Colombia | Fundación Nutresa
266001004301;IE EL PITAL;3;Crítico;231;0.2984;OFICIAL;RURAL;0;0;184;47;0;Pereira;31;3;Pereira;Risaralda;;
266001004654;INST EDUC MUNDO NUEVO;3;Crítico;231;0.2984;OFICIAL;RURAL;12;104;86;29;0;Pereira;18;1;Pereira;Risaralda;;
227745000198;IE UNION CHARCO LARGO - SEDE PRINCIPAL;3;Crítico;230;0.202;OFICIAL;RURAL;17;110;78;25;0;Sipí;13;1;Choco;Chocó;SI;
213744000096;I.E. LA ORIGINAL DE LAS BRISAS - SEDE PRINCIPAL;2;Moderado;230;0.1011;OFICIAL;RURAL;14;67;80;26;43;Simití;12;1;Bolivar;Bolívar;NO;
117001001323;INSTITUCION EDUCATIVA INSTITUTO LATINOAMERICANO SEDE A;1;Bajo;230;0.4842;OFICIAL;URBANA;0;230;0;0;0;Manizales;8;;Manizales;Caldas;SI;
225288000087;CONCENTRACION RURAL MARIA AUXILIADORA;2;Moderado;230;0.0858;OFICIAL;RURAL;0;230;0;0;0;Fúquene;8;;Cundinamarca;Cundinamarca;;
173152000016;I.E.T. GENERAL JOSE JOAQUIN GARCIA - SEDE PRINCIPAL;1;Bajo;230;0.1647;OFICIAL;URBANA;0;0;152;78;0;Casabianca;16;3;Tolima;Tolima;;
176834000408;ESCUELA DE FORMACION DEPORTIVA OSMIRO COLONIA;1;Bajo;230;0.8343;OFICIAL;URBANA;0;0;230;0;0;Tuluá;7;;Tuluá;Valle del Cauca;;
227075000060;IE INMACULADO CORAZON DE MARIA - SEDE PRINCIPAL;2;Moderado;229;0.2011;OFICIAL;RURAL;17;98;79;35;0;Bahía Solano;18;1;Choco;Chocó;SI;
119075000372;NIÑAS BALBOA;3;Crítico;229;;OFICIAL;URBANA;0;229;0;0;0;Balboa;7;;;Cauca;;
119418000331;SANTA INES DE ASIS;3;Crítico;229;;OFICIAL;URBANA;39;190;0;0;0;López de Micay;8;;;Cauca;;Fundación Telefónica
266594000285;SE FEDERICO DREWS CASTRO;2;Moderado;229;0.516;OFICIAL;RURAL;20;209;0;0;0;Quinchía;10;;Risaralda;Risaralda;;
105284000575;I. E. LAS MERCEDES;2;Moderado;228;0.0525;OFICIAL;URBANA;18;68;99;43;0;Frontino;12;;Antioquia;Antioquia;;Fundación Empresarios por la Educación | Fundación Empresas Públicas De Medellín
266001004255;INSTITUCION EDUCATIVA LA CARBONERA;3;Crítico;228;0.2945;OFICIAL;RURAL;25;111;67;25;0;Pereira;19;1;Pereira;Risaralda;;
223417000461;SAN LUIS CAMPO ALEGRE - SEDE PRINCIPAL;1;Bajo;228;1.0125;;RURAL;0;12;134;48;34;Lorica;21;2;Lorica;Córdoba;;
217524000040;INSTITUCION EDUCATIVA SANTAGUEDA - SEDE PRINCIPAL;2;Moderado;227;0.2826;;RURAL;7;98;84;38;0;Palestina;17;1;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
176250000414;SANTISIMO SACRAMENTO;2;Moderado;226;0.1737;OFICIAL;URBANA;45;162;0;0;19;El Dovio;4;;Valle;Valle del Cauca;SI;
219137001162;CERRO ALTO (sede principal);1;Bajo;226;;OFICIAL;RURAL;0;0;165;61;0;Caldono;17;1;;Cauca;;
105001000477;SECCION ESCUELA REPUBLICA DE COSTA RICA;1;Bajo;226;0.0621;OFICIAL;URBANA;0;101;0;96;29;Medellín;18;1;Medellín;Antioquia;;
176834000386;SEDE NO. ANTONIA SANTOS;2;Moderado;226;0.8198;OFICIAL;URBANA;0;226;0;0;0;Tuluá;11;;Tuluá;Valle del Cauca;;
319532001389;FUNDACION LICEO COMERCIAL CIUDAD DE EL BORDO;3;Crítico;225;;NO OFICIAL;URBANA;39;94;69;23;0;Patía;;;;Cauca;;
419355000207;ESCUELA RURAL MIXTA TUMBICHUCUE;1;Bajo;225;;OFICIAL;RURAL;16;100;74;35;0;Inzá;16;1;;Cauca;;
105440000408;INSTITUTO TECNICO DE MARINILLA;2;Moderado;225;0.0518;OFICIAL;RURAL;0;0;178;47;0;Marinilla;16;2;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Fraternidad Medellín
205670000339;COLEGIO CRISTALES;1;Bajo;225;0.0518;OFICIAL;RURAL;8;40;93;53;31;San Roque;11;1;Antioquia;Antioquia;;
105686001136;MARIA AUXILIADORA;1;Bajo;225;0.0518;OFICIAL;URBANA;33;192;0;0;0;Santa Rosa de Osos;6;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Grupo Argos
117614000702;CENTRO DOCENTE PIO XII;1;Bajo;225;0.2801;OFICIAL;URBANA;56;169;0;0;0;Riosucio;4;;Caldas;Caldas;;
166001003572;INSTITUCION EDUCATIVA HERNANDO VELEZ MARULANDA;3;Crítico;225;0.2906;OFICIAL;URBANA;0;0;170;55;0;Pereira;26;2;Pereira;Risaralda;;Fundación Nutresa | Pereira Cómo Vamos
176054000023;GILBERTO ALZATE AVENDAÑO;1;Bajo;224;0.1721;OFICIAL;URBANA;0;0;113;47;64;Argelia;12;2;Valle;Valle del Cauca;SI;Red Papaz
276113000011;INSTITUTO AGRICOLA CEILAN;3;Crítico;224;0.1721;OFICIAL;RURAL;12;0;159;53;0;Bugalagrande;19;2;Valle;Valle del Cauca;SI;Fundación Carvajal | Fundación Nutresa
105856000296;COLEGIO RAFAEL URIBE URIBE;2;Moderado;224;0.0516;OFICIAL;URBANA;0;0;165;59;0;Valparaíso;16;2;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
105001000213;SECCION ESCUELA SAN MARTIN DE PORRES;1;Bajo;224;0.0615;OFICIAL;URBANA;27;176;0;0;21;Medellín;9;;Medellín;Antioquia;;
219137001502;CENTRO DE FORMACION INTEGRAL COMUNITARIA KWE SX UMA KIWE - CEFIC;2;Moderado;223;;OFICIAL;RURAL;0;0;129;94;0;Caldono;10;;;Cauca;;
225258000244;INSTITUCION EDUCATIVA DEPARTAMENTAL TALAUTA;2;Moderado;223;0.0832;OFICIAL;RURAL;6;54;106;38;19;El Peñón;12;2;Cundinamarca;Cundinamarca;;Fundación Alquería Cavelier | Fundación SURA
276834004882;SAN FRANCISCO;1;Bajo;223;0.8089;OFICIAL;RURAL;28;195;0;0;0;Tuluá;12;;Tuluá;Valle del Cauca;;
276890000237;SAN JUAN BOSCO;3;Crítico;223;0.1714;OFICIAL;RURAL;13;31;123;42;14;Yotoco;15;2;Valle;Valle del Cauca;;Fundación Carvajal | Fundación Nutresa
141770000087;MERCEDES MOTTA;2;Moderado;222;0.1742;OFICIAL;URBANA;65;157;0;0;0;Suaza;9;;Huila;Huila;SI;
119100001214;MARCO FIDEL SUAREZ (sede principal);1;Bajo;222;;OFICIAL;URBANA;0;0;138;61;23;Bolívar;14;2;;Cauca;;
163594000249;ANTONIA SANTOS;1;Bajo;222;0.6115;OFICIAL;URBANA;25;197;0;0;0;Quimbaya;8;;Quindio;Quindio;;
217867000011;INSTITUCION EDUCATIVA ISAZA - SEDE PRINCIPAL;3;Crítico;222;0.2764;;RURAL;17;79;90;36;0;Victoria;19;2;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
205282000351;C. E. R. ALFONSO PALACIO ARANGO;2;Moderado;221;0.0509;OFICIAL;RURAL;15;101;71;34;0;Fredonia;14;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Fraternidad Medellín
117050000251;ESCUELA MANUEL GUTIERREZ ROBLEDO;2;Moderado;221;0.2751;;URBANA;25;196;0;0;0;Aranzazu;10;;Caldas;Caldas;;
223417000941;COLEGIO EL CARITO;3;Crítico;221;0.9814;;RURAL;68;153;0;0;0;Lorica;19;;Lorica;Córdoba;;
105001020036;SECCION ESCUELA MUNICIPAL KENNEDY;1;Bajo;220;0.0604;OFICIAL;URBANA;23;174;0;0;23;Medellín;9;1;Medellín;Antioquia;;
117001000459;INSTITUCION EDUCATIVA INSTITUTO PABLO VI SEDE B;2;Moderado;219;0.461;OFICIAL;URBANA;0;0;136;83;0;Manizales;5;;Manizales;Caldas;SI;
176147000350;RIGOBERTO OROZCO CARDONA;1;Bajo;219;1.233;OFICIAL;URBANA;45;174;0;0;0;Cartago;8;;Cartago;Valle del Cauca;SI;
273124000366;I.E.T. AGROINDUSTRIAL DE CAJAMARCA - SEDE PRINCIPAL;3;Crítico;218;0.1562;OFICIAL;RURAL;12;71;95;40;0;Cajamarca;18;2;Tolima;Tolima;SI;
219100001821;ANDINO (sede principal);1;Bajo;218;;OFICIAL;RURAL;0;0;158;60;0;Bolívar;19;2;;Cauca;;
305147000478;E U I BARRIO OBRERO;2;Moderado;218;0.0502;OFICIAL;URBANA;94;124;0;0;0;Carepa;6;;Antioquia;Antioquia;;
205034800024;IE TAPARTO SEDE II;2;Moderado;217;0.05;OFICIAL;RURAL;25;192;0;0;0;Andes;;;Antioquia;Antioquia;SI;
141524000850;CAMILO TOR.RESTREPO;2;Moderado;217;0.1702;OFICIAL;URBANA;0;217;0;0;0;Palermo;8;;Huila;Huila;SI;
227075000043;IE DEL VALLE - SEDE PRINCIPAL;1;Bajo;217;0.1905;OFICIAL;RURAL;22;103;75;17;0;Bahía Solano;17;1;Choco;Chocó;SI;
117013000373;ESCUELA NORMAL SUPERIOR CLAUDINA MÚNERA (ANEXA);1;Bajo;217;0.2702;;URBANA;42;175;0;0;0;Aguadas;;;Caldas;Caldas;;
276845000102;MARIA INMACULADA;2;Moderado;216;0.166;OFICIAL;RURAL;24;92;63;18;19;Ulloa;15;1;Valle;Valle del Cauca;SI;Fundación Carvajal
219517000339;INSTITUCION EDUCATIVA EL CANELO;1;Bajo;216;;OFICIAL;RURAL;14;75;116;11;0;Páez;13;1;;Cauca;;
266001000501;INSTITUCION EDUCATIVA HECTOR ANGEL ARCILA;3;Crítico;216;0.279;OFICIAL;RURAL;0;0;127;66;23;Pereira;29;2;Pereira;Risaralda;;
276520002338;JULIA LOPEZ DE ESCOBAR;2;Moderado;216;0.4382;OFICIAL;RURAL;13;125;78;0;0;Palmira;13;1;Palmira;Valle del Cauca;;
217777000208;SEDE GUAMAL;3;Crítico;216;0.2689;;RURAL;12;93;83;28;0;Supía;12;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
117001001773;INSTITUCIÓN EDUCATIVA INSTITUTO CHIPRE SEDE A;1;Bajo;215;0.4526;OFICIAL;URBANA;43;172;0;0;0;Manizales;13;;Manizales;Caldas;SI;Fundación Luker
219130000144;LA VIUDA (sede principal);1;Bajo;215;;OFICIAL;RURAL;9;95;68;43;0;Cajibío;15;2;;Cauca;;
219355001191;INSTITUCION EDUCATIVA MICROEMPRESARIAL AGROPECUARIO SAN ANDRES (sede principal);3;Crítico;215;;OFICIAL;RURAL;0;0;142;48;25;Inzá;17;2;;Cauca;;
117444000818;INSTITUCION EDUCATIVA JUAN XXIII - SEDE PRINCIPAL;1;Bajo;215;0.2677;;URBANA;0;0;145;70;0;Marquetalia;26;2;Caldas;Caldas;;Caja de Compensación Familiar de Caldas
141244000307;MARIA AUXILIADORA;2;Moderado;214;0.1679;OFICIAL;URBANA;0;0;161;53;0;Elías;16;2;Huila;Huila;SI;
105887000499;E U EPIFANIO MEJIA;2;Moderado;214;0.0493;OFICIAL;URBANA;0;81;89;44;0;Yarumal;12;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
127001800206;CEI SAMPER;3;Crítico;213;0.5799;OFICIAL;URBANA;213;0;0;0;0;Quibdó;14;;Quibdó;Chocó;SI;
152001000564;ESC JULIAN BUCHELY;1;Bajo;213;0.3596;OFICIAL;URBANA;25;188;0;0;0;Pasto;8;;Pasto;Nariño;NO;
276248000274;JORGE ISAACS;2;Moderado;213;0.1637;OFICIAL;RURAL;0;213;0;0;0;El Cerrito;4;;Valle;Valle del Cauca;SI;
176520001817;FRANCISCO DE PAULA SANTANDER;1;Bajo;213;0.4321;OFICIAL;URBANA;0;86;101;0;26;Palmira;11;;Palmira;Valle del Cauca;;
219100003050;COLEGIO DEPARTAMENTAL NUESTRA SENORA DE LOS REMEDIOS;1;Bajo;212;;OFICIAL;RURAL;6;34;120;52;0;Bolívar;17;1;;Cauca;;
205086000033;I. E. R. LABORES;2;Moderado;212;0.0489;OFICIAL;RURAL;9;70;103;30;0;Belmira;15;1;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
215759001768;INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DE MORCA;2;Moderado;211;0.8419;OFICIAL;RURAL;12;57;95;47;0;Sogamoso;15;1;Sogamoso;Boyacá;NO;
252001003282;I.E.M. JOSE ANTONIO GALAN - SEDE PRINCIPAL;1;Bajo;211;0.3563;OFICIAL;RURAL;0;0;118;93;0;Pasto;21;1;Pasto;Nariño;NO;
119110000500;MARIA AUXILIADORA (sede principal);3;Crítico;211;;OFICIAL;URBANA;0;0;157;54;0;Buenos Aires;13;2;;Cauca;;
163130000173;SEGUNDO HENAO;1;Bajo;211;0.5812;OFICIAL;URBANA;0;0;162;49;0;Calarcá;14;2;Quindio;Quindio;;
205789000370;E.U. VICTOR MANUEL OROZCO;1;Bajo;211;0.0486;OFICIAL;URBANA;39;157;0;0;15;Támesis;8;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Fraternidad Medellín
176001001001;SEDE LA PRESENTACION;2;Moderado;210;0.0684;OFICIAL;URBANA;20;190;0;0;0;Cali;3;;Cali;Valle del Cauca;SI;
227135002580;IE PUERTO PERVEL - SEDE PRINCIPAL;2;Moderado;210;0.1844;OFICIAL;RURAL;0;0;141;43;26;El Cantón del San Pablo;13;1;Choco;Chocó;SI;
117088000123;ESCUELA RAFAEL POMBO;1;Bajo;210;0.2614;;URBANA;0;210;0;0;0;Belalcázar;7;;Caldas;Caldas;;
219743001062;MARINA BELTRAN DE USENDA (SEDE PRINCIPAL);1;Bajo;209;;OFICIAL;RURAL;9;66;105;29;0;Silvia;14;;;Cauca;;
105792000190;LICEO JOSE PRIETO ARANGO;1;Bajo;209;0.0482;OFICIAL;URBANA;0;0;137;48;24;Tarso;9;2;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Fraternidad Medellín
117614001385;ESCUELA URBANA ANTONIO NARIÑO;1;Bajo;209;0.2602;OFICIAL;URBANA;19;190;0;0;0;Riosucio;6;;Caldas;Caldas;;
266594001109;SE AGROPECUARIO NARANJAL - SEDE PRINCIPAL;1;Bajo;209;0.471;OFICIAL;RURAL;0;0;115;45;49;Quinchía;14;3;Risaralda;Risaralda;;Fundación Nutresa
241001000460;EL TRIUNFO;2;Moderado;208;0.3083;OFICIAL;RURAL;16;108;84;0;0;Neiva;11;;Neiva;Huila;SI;
117001003890;INSTITUCIÓN EDUCATIVA LICEO MIXTO SINAI SEDE A;1;Bajo;208;0.4378;OFICIAL;URBANA;33;175;0;0;0;Manizales;13;;Manizales;Caldas;SI;
219760000401;LOS ROBLES (sede principal);1;Bajo;208;;OFICIAL;RURAL;7;64;90;47;0;Sotará - Paispamba;17;1;;Cauca;;
205129000130;COLEGIO SALINAS;2;Moderado;208;0.0479;OFICIAL;RURAL;10;78;90;30;0;Caldas;13;2;Antioquia;Antioquia;;Fundación Nutresa | Parque Explora
205234001672;I. E. R. INDIGENISTA LLANO GORDO;2;Moderado;208;0.0479;OFICIAL;RURAL;3;19;148;38;0;Dabeiba;8;1;Antioquia;Antioquia;;
217380000040;INSTITUCION EDUCATIVA EL JAPON - SEDE PRINCIPAL;1;Bajo;208;0.2589;;RURAL;9;95;58;21;25;La Dorada;14;1;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
276233000642;RAFAEL NUÑEZ;2;Moderado;207;0.1591;OFICIAL;RURAL;0;207;0;0;0;Dagua;8;1;Valle;Valle del Cauca;SI;
219212000339;COLEGIO RURAL AGROPECUARIO CARRIZALES (E.R.M. CARRIZALES);1;Bajo;207;;OFICIAL;RURAL;10;70;98;29;0;Corinto;17;1;;Cauca;;
219743000961;I.E. CENTRO INTEGRADO DE SERVICIOS CIS (FUS. BUENAVISTA) - SEDE PRINCIPAL;3;Crítico;207;;OFICIAL;RURAL;8;70;98;31;0;Silvia;15;1;;Cauca;;
276892001125;PANORAMA;3;Crítico;207;0.9202;OFICIAL;URBANA;46;161;0;0;0;Yumbo;6;;Yumbo;Valle del Cauca;;Fundación Incolmotos Yamaha
217662002801;INSTITUCION EDUCATIVA PIO XII - SEDE PRINCIPAL;2;Moderado;207;0.2577;;RURAL;9;81;61;56;0;Samaná;20;2;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
176041000440;MARCO FIDEL SUAREZ;3;Crítico;206;0.1583;OFICIAL;URBANA;0;189;0;0;17;Ansermanuevo;6;;Valle;Valle del Cauca;SI;
176001004124;ADAN CORDOVEZ CORDOBA;2;Moderado;206;0.0671;OFICIAL;URBANA;0;0;147;59;0;Cali;;;Cali;Valle del Cauca;SI;
219050000135;LA BELLEZA (SEDE PRINCIPAL);1;Bajo;206;;OFICIAL;RURAL;16;66;82;24;18;Argelia;15;1;;Cauca;;
219698000131;MONDOMO-SANTA TERESITA DEL NINO JESUS;1;Bajo;206;;OFICIAL;RURAL;30;176;0;0;0;Santander de Quilichao;13;;;Cauca;;Fundación Telefónica
163190000342;FRANCISCO LONDOÑO;2;Moderado;206;0.5675;OFICIAL;URBANA;5;101;100;0;0;Circasia;8;;Quindio;Quindio;;Claro Colombia
166001000921;PRIMERO DE MAYO;3;Crítico;206;0.2661;OFICIAL;URBANA;31;175;0;0;0;Pereira;6;;Pereira;Risaralda;;
273408000137;I.E. SAN FRANCISCO DE LA SIERRA - SEDE PRINCIPAL;2;Moderado;205;0.1468;OFICIAL;RURAL;12;84;87;22;0;Lérida;15;1;Tolima;Tolima;SI;
219743000252;I.E. LA CAMPANA - SEDE PRINCIPAL;1;Bajo;205;;OFICIAL;RURAL;2;51;126;26;0;Silvia;14;;;Cauca;;Fundación Nutresa
219780000173;MARI LOPEZ BELLAVISTA (sede principal);3;Crítico;205;;OFICIAL;RURAL;13;90;75;27;0;Suárez;14;1;;Cauca;;
117541000610;ESCUELA ANEXA SANTA IMELDA;1;Bajo;205;0.2552;;URBANA;0;205;0;0;0;Pensilvania;7;;Caldas;Caldas;;
163001002712;LA PAVONA;1;Bajo;204;0.5042;OFICIAL;URBANA;46;158;0;0;0;Armenia;2;;Armenia;Quindio;SI;Claro Colombia
176895000176;POLICARPA SALAVARRIETA;2;Moderado;204;0.1568;OFICIAL;URBANA;35;169;0;0;0;Zarzal;5;;Valle;Valle del Cauca;SI;
105002000047;I. E. FUNDACION CELIA DUQUE DE DUQUE;2;Moderado;203;0.0468;OFICIAL;URBANA;0;0;108;54;41;Abejorral;10;2;Antioquia;Antioquia;SI;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Empresarios por la Educación
115087000038;SECCION PRIMARIA;1;Bajo;203;0.1556;OFICIAL;URBANA;31;172;0;0;0;Belén;9;;Boyaca;Boyacá;NO;
317001800145;COLEGIO REGGIO EMILIA - SEDE PRINCIPAL;1;Bajo;203;0.4273;NO OFICIAL;URBANA;10;90;63;40;0;Manizales;;;Manizales;Caldas;SI;
219022001096;COLEGIO SANTA MARIA DE CAQUIONA;1;Bajo;203;;OFICIAL;RURAL;6;39;96;30;32;Almaguer;23;3;;Cauca;;
217388000405;INSTITUCION EDUCATIVA LA FELISA - SEDE PRINCIPAL;1;Bajo;203;0.2527;;RURAL;26;85;69;23;0;La Merced;18;1;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217662000450;ESCUELA JOSE MARIA CORDOBA;1;Bajo;203;0.2527;;URBANA;0;203;0;0;0;Samaná;8;;Caldas;Caldas;;
241396000226;EL CARMELO;2;Moderado;202;0.1585;OFICIAL;RURAL;6;51;103;42;0;La Plata;14;2;Huila;Huila;SI;
273200000150;I.E. CARLOS LLERAS RESTREPO - SEDE PRINCIPAL;1;Bajo;202;0.1447;OFICIAL;RURAL;17;79;71;35;0;Coello;17;1;Tolima;Tolima;SI;
276130000202;JOSE MARIA CORDOBA;1;Bajo;202;0.1552;OFICIAL;RURAL;12;120;70;0;0;Candelaria;10;;Valle;Valle del Cauca;SI;
219110000270;TIMBA;1;Bajo;202;;OFICIAL;RURAL;31;171;0;0;0;Buenos Aires;6;;;Cauca;;
219110001659;BRISAS DE MARILOPEZ (sede principal);1;Bajo;202;;OFICIAL;RURAL;3;37;117;45;0;Buenos Aires;16;;;Cauca;;
263401000063;LA POPA;2;Moderado;202;0.5564;OFICIAL;RURAL;15;74;86;27;0;La Tebaida;20;2;Quindio;Quindio;;Fundación Gimnasio Inglés
125001000371;CONCENTRACION URBANA ELOISA CONTRERAS DE REY;2;Moderado;202;0.0754;OFICIAL;URBANA;23;179;0;0;0;Agua de Dios;2;;Cundinamarca;Cundinamarca;;
217777000151;INSTITUCIÓN EDUCATIVA HOJAS ANCHAS - SEDE PRINCIPAL;2;Moderado;202;0.2515;;RURAL;10;46;63;28;55;Supía;15;3;Caldas;Caldas;;
205660000977;I.E.R. ALTAVISTA;1;Bajo;201;0.0463;OFICIAL;RURAL;13;77;80;31;0;San Luis;13;1;Antioquia;Antioquia;SI;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Fraternidad Medellín | Fundación SURA
176147000716;RAMÓN MARTINEZ BENITEZ;2;Moderado;201;1.1316;OFICIAL;URBANA;0;186;0;0;15;Cartago;8;4;Cartago;Valle del Cauca;SI;Red Papaz
376364001266;CENTRO EDUCATIVO TÉCNICO INTEGRAL CETI;1;Bajo;201;0.7262;NO OFICIAL;URBANA;23;65;78;18;17;Jamundí;;;Jamundí;Valle del Cauca;SI;Fundación Nutresa
215759000575;INSTITUCION EDUCATIVA INTEGRADA MARCO ANTONIO QUIJANO RICO;1;Bajo;201;0.802;OFICIAL;RURAL;10;73;88;30;0;Sogamoso;18;2;Sogamoso;Boyacá;NO;Fundación Corona
